timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
26422,0.0325,-0.0239,1.2197,-0.4733,-0.4962,3.374
26442,0.0337,-0.0342,1.2205,0.6183,-2.5649,3.3893
26462,0.032,-0.0127,1.2522,0.2748,-3.1145,3.6794
26482,0.0415,-0.0166,1.2336,-0.7557,-0.6641,3.5267
26502,0.0317,-0.0217,1.2251,-1.3817,0.084,3.4427
26522,0.0205,-0.0247,1.2163,-1.2672,-0.4351,3.2137
26542,0.0356,-0.0298,1.23,-0.3817,-2.1527,3.4656
26562,0.0273,-0.0242,1.24,0.0687,-2.8092,3.626
26582,0.0427,-0.011,1.2417,-0.2519,-2.9084,3.5496
26602,0.0364,-0.0203,1.2312,-0.9924,-1.7405,3.6107
26622,0.0361,-0.0144,1.2317,-1.7328,-1.313,3.5573
26642,0.0337,-0.0164,1.2439,-1.5725,-0.8244,3.6336
26662,0.0398,-0.0254,1.2405,-0.8321,-1.8931,3.4885
26682,0.0364,-0.0193,1.2476,-0.3893,-2.6947,3.4733
26702,0.033,-0.019,1.2344,-0.7023,-2.9695,3.626
26722,0.0386,-0.0186,1.2441,-0.771,-2.8626,3.3588
26742,0.0361,-0.0215,1.2493,-0.8397,-1.855,3.5954
26762,0.0542,-0.0249,1.2297,-1.229,-1.4122,3.2366
26782,0.041,-0.0244,1.2236,-1.542,-0.9237,3.458
26802,0.0391,-0.0271,1.2329,-1.084,-1.0382,3.3817
26822,0.0422,-0.0305,1.2363,0.0458,-2.1603,3.374
26842,0.0347,-0.0366,1.2341,0.5573,-3.2595,3.5573
26862,0.0435,-0.031,1.2295,0.2366,-3.0763,3.542
26882,0.0542,-0.0247,1.2146,-0.6794,-1.0611,3.5038
26902,0.0364,-0.0222,1.2249,-0.855,-1.0687,3.4733
26922,0.041,-0.032,1.2239,-0.2137,-1.6107,3.4885
26942,0.0349,-0.0249,1.2283,-0.4275,-2.0916,3.4885
26962,0.0371,-0.0327,1.2227,-0.458,-0.1603,3.5496
26982,0.0347,-0.0232,1.2273,-1.2443,0.2519,3.374
27002,0.0398,-0.0312,1.2273,-0.7099,-0.5344,3.5496
27022,0.0398,-0.0244,1.248,-0.0611,-2.6336,3.7176
27042,0.0396,-0.0198,1.249,0.5802,-3.7176,3.5191
27062,0.0491,-0.0208,1.2412,-0.374,-3.2519,3.5725
27082,0.0432,-0.0217,1.2356,-1.8473,-0.5115,3.3893
27102,0.0413,-0.0178,1.2317,-2.8092,0.2977,3.3511
27122,0.0325,-0.0173,1.2476,-2.229,-0.4962,3.313
27142,0.0371,-0.022,1.2427,-0.5038,-2.771,3.4122
27162,0.0383,-0.0225,1.2319,0.4046,-5.7786,3.5802
27182,0.0378,-0.0203,1.2283,0.8321,-5.8244,3.2977
27202,0.0483,-0.03,1.2061,-0.7863,-2.458,3.4504
27222,0.0364,-0.0261,1.2402,-1.458,0.2137,3.1527
27242,0.0327,-0.0281,1.2231,-1.5802,0.4962,3.3435
27262,0.033,-0.0278,1.2271,-0.8015,-2.145,3.5344
27282,0.0403,-0.022,1.2175,0.6641,-3.0687,3.5038
27302,0.0435,-0.0229,1.2427,-0.2595,-4.0611,3.6183
27322,0.0417,-0.02,1.2273,-1.4809,-0.1603,3.4504
27342,0.0317,-0.0349,1.2195,-1.8321,0.2824,3.4809
27362,0.0308,-0.031,1.2239,-1.145,-0.1985,3.1145
27382,0.0276,-0.0293,1.2363,-0.5573,-1.7634,3.5496
27402,0.0354,-0.0303,1.2285,0.1298,-3.1069,3.626
27422,0.0408,-0.0298,1.2183,0.5344,-3.7939,3.5573
27442,0.0415,-0.0295,1.2336,-0.4351,-2.6947,3.6107
27462,0.0405,-0.0273,1.2292,-0.8473,-1.0305,3.458
27482,0.0405,-0.0271,1.2354,-1.0763,-0.4733,3.5649
27502,0.0376,-0.0186,1.2341,-0.8092,-1.3969,3.4351
27522,0.0361,-0.0264,1.2375,-0.3435,-2.4962,3.6336
27542,0.0398,-0.0203,1.2451,0,-3.0382,3.6565
27562,0.0457,-0.0156,1.2356,-0.0992,-2.3359,3.6565
27582,0.043,-0.0098,1.2397,-0.7557,-1.2748,3.4427
27602,0.0471,-0.0134,1.2498,-1.2977,-0.6489,3.5573
27622,0.0398,-0.0229,1.241,-1.2824,-1.0611,3.3511
27642,0.0295,-0.0171,1.2463,-1.0076,-2.0763,3.4275
27662,0.0259,-0.019,1.2405,-0.5802,-2.7634,3.7099
27682,0.0344,-0.0193,1.2424,-0.542,-3.0076,3.3664
27702,0.0349,-0.0215,1.2341,-0.7252,-2.5725,3.3435
27722,0.0291,-0.0171,1.249,-1.0458,-1.542,3.2443
27742,0.0344,-0.0242,1.2144,-1.3664,-0.7863,3.2824
27762,0.0298,-0.0261,1.2197,-1.2672,-1.2748,3.2977
27782,0.0281,-0.0256,1.2368,-0.9008,-1.7939,3.1908
27802,0.0349,-0.0269,1.2302,-0.4198,-2.4962,3.6183
27822,0.0393,-0.0339,1.2273,-0.0916,-2.3893,3.2595
27842,0.0417,-0.0327,1.2322,-0.1985,-2,3.5115
27862,0.0378,-0.0303,1.2339,-0.1527,-1.7557,3.4962
27882,0.0366,-0.0352,1.2207,-0.3893,-1.9084,3.5725
27902,0.0435,-0.0266,1.231,-0.3817,-1.542,3.6183
27922,0.0459,-0.0269,1.2407,-0.6641,-1.8779,3.5191
27942,0.0508,-0.0256,1.2351,-0.2672,-1.6031,3.6718
27962,0.0581,-0.0247,1.2407,-0.0382,-1.8015,3.5344
27982,0.0449,-0.0261,1.2295,-0.2137,-2.5954,3.6031
28002,0.051,-0.0259,1.2388,-0.2595,-1.9542,3.4122
28022,0.0498,-0.0161,1.2419,-0.8168,-1.1756,3.3893
28042,0.0425,-0.0249,1.2454,-1.0153,-0.9389,3.4046
28062,0.0322,-0.0266,1.2358,-0.855,-1.145,3.1985
28082,0.0312,-0.0166,1.2471,-0.626,-1.9008,3.4733
28102,0.0325,-0.0125,1.249,-0.3817,-2.084,3.3893
28122,0.0327,-0.0195,1.2317,-0.3435,-1.9313,3.3817
28142,0.0349,-0.0273,1.2212,-0.6718,-1.6641,3.4122
28162,0.0264,-0.0229,1.2273,-0.9771,-1.3893,3.5038
28182,0.0352,-0.0232,1.2297,-0.9542,-1.3359,3.3359
28202,0.0281,-0.0225,1.2317,-1.0153,-1.7557,3.2901
28222,0.0298,-0.0244,1.2217,-0.9313,-1.9389,3.5649
28242,0.0251,-0.0322,1.2231,-0.9924,-1.7863,3.4809
28262,0.0364,-0.031,1.2178,-0.6031,-1.3893,3.6336
28282,0.0383,-0.0325,1.217,-0.3817,-1.8168,3.5038
28302,0.0408,-0.0288,1.2249,-0.7634,-1.5725,3.6107
28322,0.0371,-0.0251,1.2349,-0.687,-1.6031,3.2748
28342,0.0383,-0.0308,1.2441,-0.7176,-1.7481,3.3664
28362,0.042,-0.0276,1.2288,-0.7634,-1.9771,3.5496
28382,0.054,-0.0308,1.2375,-0.6336,-1.9466,3.4122
28402,0.0532,-0.0232,1.2341,-0.687,-2.0916,3.6794
28422,0.0442,-0.0288,1.241,-0.7405,-1.7863,3.313
28442,0.0503,-0.0276,1.2251,-0.6947,-1.9389,3.5267
28462,0.0454,-0.0273,1.2388,-0.7786,-1.9237,3.4885
28482,0.0388,-0.0186,1.2292,-0.6718,-2.5802,3.4198
28502,0.0352,-0.02,1.2332,-0.3359,-2.3588,3.3511
28522,0.0439,-0.0237,1.2349,-0.4427,-2.1603,3.3206
28542,0.0391,-0.021,1.2275,-0.4504,-2.0076,3.3664
28562,0.0444,-0.0239,1.229,-0.5191,-1.5649,3.3435
28582,0.0305,-0.019,1.2292,-0.7405,-1.3893,3.4656
28602,0.0283,-0.0139,1.2202,-0.9847,-1.5038,3.6565
28622,0.0383,-0.0159,1.2317,-0.8092,-1.5496,3.2595
28642,0.0293,-0.0159,1.238,-0.6718,-1.4885,3.542
28662,0.0371,-0.021,1.228,-0.3588,-1.4198,3.5802
28682,0.0312,-0.0225,1.2122,-0.4198,-1.4351,3.4427
28702,0.0295,-0.0215,1.2297,-0.8626,-1.855,3.5267
28722,0.0366,-0.031,1.238,-0.7328,-1.5191,3.4427
28742,0.0276,-0.019,1.2417,-0.9771,-2.1832,3.6641
28762,0.0415,-0.0217,1.218,-0.8855,-2.2137,3.3969
28782,0.0439,-0.0254,1.2275,-0.7252,-2.0382,3.4962
28802,0.0435,-0.0286,1.2244,-0.7328,-1.8321,3.4046
28822,0.0581,-0.0281,1.231,-0.5038,-1.626,3.5191
28842,0.0479,-0.0261,1.2224,-0.3053,-1.5115,3.4962
28862,0.0535,-0.0295,1.2188,-0.3053,-1.6031,3.5038
28882,0.0483,-0.0225,1.2344,-0.4275,-1.7405,3.4733
28902,0.0549,-0.0305,1.2224,-0.3969,-1.7023,3.4733
28922,0.05,-0.0298,1.2227,-0.1679,-1.5038,3.6947
28942,0.0449,-0.0308,1.2183,-0.4275,-1.7786,3.3282
28962,0.0466,-0.0225,1.2314,-0.313,-1.7786,3.4351
28982,0.0459,-0.0264,1.2256,-0.2061,-1.5878,3.458
29002,0.0293,-0.0247,1.229,-0.4351,-1.6336,3.1603
29022,0.0281,-0.02,1.2266,-1.1298,-1.8015,3.4046
29042,0.0337,-0.0151,1.2297,-0.9695,-1.1603,3.5191
29062,0.0254,-0.0139,1.2373,-0.7786,-1.2901,3.5038
29082,0.03,-0.0205,1.2341,-0.6947,-1.6489,3.1756
29102,0.0344,-0.0222,1.2354,-0.6107,-2.0076,3.5344
29122,0.031,-0.0276,1.2231,-0.5802,-2.1603,3.5496
29142,0.0266,-0.0298,1.2292,-0.5649,-2.0916,3.5267
29162,0.0386,-0.0232,1.2346,-0.5267,-1.7557,3.5115
29182,0.0361,-0.0203,1.2329,-0.8855,-2.3817,3.6031
29202,0.0374,-0.0127,1.2456,-0.8321,-2.0382,3.7099
29222,0.0483,-0.0112,1.2197,-0.7481,-2.2443,3.5191
29242,0.0505,-0.0303,1.2258,-0.6565,-2.1145,3.6641
29262,0.0444,-0.032,1.2288,-0.6794,-2.0153,3.6947
29282,0.0386,-0.0273,1.23,-0.8092,-1.9466,3.5573
29302,0.0366,-0.0293,1.2468,-0.7405,-1.8092,3.4809
29322,0.0527,-0.031,1.2378,-0.8092,-1.5573,3.3588
29342,0.051,-0.0269,1.2354,-0.8168,-1.3359,3.4351
29362,0.0479,-0.0251,1.2397,-0.9771,-1.8092,3.4733
29382,0.0515,-0.032,1.2305,-0.6641,-1.6412,3.7023
29402,0.0388,-0.03,1.2317,-0.4046,-1.8321,3.4656
29422,0.0437,-0.0281,1.2249,-0.6107,-1.6947,3.374
29442,0.0435,-0.0271,1.23,-0.4809,-1.4427,3.4046
29462,0.0383,-0.0281,1.2246,-0.5802,-1,3.6412
29482,0.03,-0.0188,1.2312,-0.4962,-1.0611,3.3588
29502,0.0405,-0.0208,1.2231,-0.3282,-1.3893,3.5115
29522,0.0356,-0.0249,1.2275,-0.0992,-1.4885,3.5725
29542,0.0298,-0.0266,1.2285,-0.1298,-1.6107,3.4351
29562,0.0239,-0.0242,1.2305,-0.5573,-1.7481,3.5496
29582,0.0283,-0.0217,1.2329,-0.8397,-1.5954,3.4122
29602,0.0271,-0.0205,1.2263,-0.9542,-1.4198,3.6489
29622,0.0413,-0.0259,1.2361,-0.5802,-1.6641,3.3893
29642,0.0354,-0.0227,1.2297,-0.6947,-1.8931,3.6107
29662,0.0447,-0.0234,1.2314,-0.8321,-2.6489,3.5954
29682,0.0459,-0.0242,1.2319,-0.6183,-2.5802,3.4656
29702,0.0432,-0.0193,1.2336,-0.7252,-2.1756,3.5573
29722,0.0396,-0.0203,1.24,-1,-2.0153,3.3206
29742,0.0425,-0.021,1.2385,-1.0687,-1.4122,3.2595
29762,0.0417,-0.0203,1.23,-0.9466,-1.5878,3.3893
29782,0.0439,-0.0269,1.239,-0.6412,-1.6489,3.3282
29802,0.0352,-0.0203,1.2327,-0.5725,-2.0076,3.5344
29822,0.0305,-0.0242,1.2349,-0.5649,-2.2519,3.1145
29842,0.0269,-0.0261,1.229,-0.6794,-1.8626,3.4656
29862,0.0381,-0.0371,1.241,-0.2214,-1.3664,3.3893
29882,0.0352,-0.0278,1.2253,-0.2977,-1.0687,3.2595
29902,0.0432,-0.0269,1.2278,-0.5802,-1.3893,3.4046
29922,0.0393,-0.0349,1.2319,-0.5191,-1.8779,3.6336
29942,0.0356,-0.0249,1.2249,-0.3588,-1.6489,3.4427
29962,0.0369,-0.0259,1.229,-0.2901,-1.4427,3.3969
29982,0.0264,-0.0242,1.231,-0.4275,-1.2824,3.4962
30002,0.0273,-0.0251,1.2395,-0.6183,-1.5115,3.4351
30022,0.0251,-0.021,1.2361,-0.4427,-1.3511,3.5344
30042,0.0259,-0.0247,1.2334,-0.5267,-2.0611,3.6183
30062,0.0349,-0.0273,1.2268,-0.458,-2.1908,3.4962
30082,0.0388,-0.0237,1.2209,-0.1221,-1.9695,3.8244
30102,0.0398,-0.0217,1.2424,-0.7939,-2.6794,3.3817
30122,0.0437,-0.0156,1.2393,-0.8168,-2.1069,3.6031
30142,0.0408,-0.0142,1.239,-0.8779,-2.2061,3.4504
30162,0.0439,-0.011,1.238,-0.8321,-2.5649,3.4885
30182,0.042,-0.0208,1.2458,-0.771,-2.2214,3.5573
30202,0.0349,-0.0242,1.2478,-0.7328,-2.4504,3.4427
30222,0.0308,-0.0217,1.2373,-0.8397,-1.8015,3.3664
30242,0.0376,-0.0266,1.2361,-1.0458,-1.7863,3.1832
30262,0.0312,-0.0176,1.2407,-0.9618,-1.7634,3.3511
30282,0.0269,-0.0217,1.2339,-0.9542,-1.6947,3.5802
30302,0.0386,-0.022,1.2424,-0.8626,-1.7863,3.3588
30322,0.0339,-0.0203,1.2283,-0.7939,-1.8855,3.6183
30342,0.0286,-0.0269,1.2192,-0.5649,-1.4809,3.3893
30362,0.0305,-0.0303,1.2351,-0.9542,-1.3664,3.4046
30382,0.032,-0.0259,1.2336,-0.6107,-1.5649,3.4427
30402,0.0369,-0.0298,1.2305,-0.4656,-1.5115,3.4885
30422,0.0332,-0.0278,1.2319,-0.6336,-1.4656,3.1985
30442,0.0396,-0.0322,1.2332,-0.6489,-1.0153,3.4504
30462,0.042,-0.0342,1.25,-0.8244,-1.3893,3.3817
30482,0.0251,-0.0261,1.2329,-0.229,-1.8397,3.5573
30502,0.0339,-0.031,1.2366,0.1221,-2.626,3.7863
30522,0.0366,-0.0312,1.2363,-0.1603,-3.0305,3.4198
30542,0.0393,-0.0286,1.2368,-0.1221,-2.0458,3.6718
30562,0.0449,-0.0164,1.25,-0.3282,-1.2672,3.4046
30582,0.0444,-0.0188,1.2444,-0.7863,-0.8779,3.3359
30602,0.0469,-0.0168,1.2285,-0.8931,-1.229,3.2595
30622,0.0386,-0.0188,1.2361,-0.542,-1.7939,3.3664
30642,0.0288,-0.0273,1.2373,-0.0763,-1.9847,3.4504
30662,0.0369,-0.0125,1.2388,-0.3969,-2.2443,3.1832
30682,0.0464,-0.0232,1.2302,-0.771,-1.5725,3.458
30702,0.032,-0.019,1.2302,-1.0534,-1.0916,3.3053
30722,0.0225,-0.0251,1.2332,-1.1374,-1.1298,3.5496
30742,0.0415,-0.0286,1.2424,-0.3588,-1.626,3.3359
30762,0.0247,-0.0254,1.2175,-0.1756,-3.0611,3.6718
30782,0.0295,-0.0325,1.2239,0.084,-2.687,3.6641
30802,0.0327,-0.0234,1.2136,-0.6336,-1.5878,3.4885
30822,0.032,-0.0232,1.2241,-1.1221,-0.2519,3.3893
30842,0.0322,-0.0312,1.2244,-1.2214,-0.0916,3.2824
30862,0.0388,-0.0356,1.2195,-1.0229,-1.1298,3.4275
30882,0.0332,-0.031,1.2275,-1.0458,-0.9313,3.4504
30902,0.0334,-0.0291,1.2358,-0.8702,-1.5038,3.6183
30922,0.0325,-0.031,1.2324,-0.2061,-0.6489,3.6641
30942,0.0432,-0.0312,1.219,0.1298,-0.0916,3.5038
30962,0.0085,-0.0381,1.2534,-1.1908,-5.0458,4.3511
30982,0.0576,-0.0283,1.2227,-2.1679,-3.8244,3.9847
31002,0.0337,-0.0212,1.26,-0.3435,-4.3282,3.6794
31022,0.0352,-0.0242,1.2302,-0.3435,-0.8855,3.1832
31042,0.4807,0.0781,1.3462,-2.9771,-23.313,20.5496
31062,0.1138,-0.0198,0.978,-7.4656,-11.3206,-32.1908
31082,0.0015,-0.0625,1.2568,-10.9618,1.6183,-34.0611
31102,-0.1309,-0.1924,1.4146,-24.2137,-4.0916,-62.0916
31122,0.1409,-0.2356,1.127,-30.5954,-18.7863,-107.0916
31142,0.1802,-0.1843,1.291,-21.8473,-2.7176,-89.1985
31162,-0.0022,-0.1094,1.3948,-46.8702,3.458,-89.9313
31182,0.1025,-0.0508,1.7739,-102.8626,4.3282,-85.7863
31202,-0.1392,-0.4333,1.6428,-151.9466,-8.4122,-103.916
31222,-0.1372,-0.4626,0.9692,-85.7786,92.5267,-114.3206
31242,-0.1125,-0.2744,1.4404,10.229,129.4122,-51.0611
31262,-0.2012,-0.3179,1.5293,76.374,23.2824,26.6107
31282,-0.0718,-0.3496,1.3838,144.7252,-15.3588,61.8931
31302,0.0952,-0.4355,1.355,132.2519,6.4656,61.5038
31322,0.1191,-0.3562,1.2576,67.855,71.0611,23.7863
31342,0.0596,-0.4163,1.4854,-59.0076,97.0687,-10.3893
31362,0.1833,-0.2107,1.7349,-207.4427,56.542,5.6107
31382,0.1211,-0.1943,0.9729,-250.1374,69.6718,40.3053
31402,-0.1479,-0.3235,0.9216,-250.1374,31.3435,89.3893
31422,0.0535,-0.3245,0.6851,-210.6488,11.458,53.3282
31442,0.0022,-0.5779,1.127,-159.8092,12.4427,25.1756
31462,0.1406,-0.4392,1.3083,-147.5267,-9.9847,23.6947
31482,-0.1353,-0.3867,1.2571,-120.5191,-66.5725,38.0687
31502,-0.281,-0.2896,0.7395,-72.9466,-52.0763,20.1756
31522,-0.1548,-0.2314,1.3284,-73.5725,59.3588,41.9237
31542,-0.2424,-0.271,1.4746,-142.4427,167.8931,12.2672
31562,-0.6167,-0.1829,1.8887,-105.626,13.6641,-71.7557
31582,-0.3677,-0.0303,1.7974,-41.6489,-79.7176,-153.8092
31602,-0.103,0.4177,1.5022,16.4122,-79.8244,-144
31622,-0.4822,1.0269,1.7449,-67.6412,9.5725,-115.4885
31642,-0.6602,0.9827,1.7913,-229.4046,-15.4046,-112.2214
31662,-0.4375,0.811,1.5146,-250.1374,-81.1221,-142.145
31682,-0.2134,0.5535,0.7375,-250.1374,-85.5267,-148.9084
31702,-0.0781,0.5605,0.3069,-250.1374,-68.5496,-138.9313
31722,-0.0806,0.4932,-0.1143,-250.1374,-90.374,-140.7634
31742,-0.0359,-0.3479,-0.6848,-250.1374,-95.2901,-106.8168
31762,0.2512,-0.9604,-0.8989,-250.1374,-116.5343,-72.4885
31782,0.4458,-0.3877,-1.0166,-246.8702,-168.4886,-20.4046
31802,0.7812,-0.8906,-1.2192,-205.3435,-176.9084,88.8931
31822,0.6968,-1.2588,-1.2781,-145.7099,-142.0382,123.7481
31842,0.6921,-1.8979,-1.3936,-111.3664,-100.4046,55.6947
31862,1.1243,-2,-1.8889,16.229,-37.5725,-11.0382
31882,0.7971,-1.8186,-1.7061,196.8397,-15.2595,45.8092
31902,0.5381,-2,-1.3113,250.1298,-16.2748,131.0382
31922,0.5972,-2,-1.364,250.1298,64.5878,139.6718
31942,0.4829,-1.1335,-1.0474,250.1298,107.6031,181.3512
31962,-0.053,-0.6736,-0.5208,250.1298,10.855,106.0076
31982,0.1506,-0.2246,-0.6404,250.1298,25.084,45.6718
32002,-0.0369,-0.0076,-0.2495,250.1298,79.8473,71.1985
32022,-0.1353,0.7151,-0.1038,250.1298,188.7481,102.4427
32042,-0.4087,1.3408,0.9631,250.1298,250.1298,207.8473
32062,-1.0911,1.0244,1.7979,165.6336,117.8015,120.0305
32082,-0.9712,1.0286,1.9999,67.7939,66.7786,44.4504
32102,-1.1487,1.3904,1.9999,-47.9618,26.6031,-111.5802
32122,-1.2368,1.0979,1.9999,-204.458,21.4046,-197.1374
32142,-1.4021,1.0254,1.9597,-250.1374,-30.2443,-244.5573
32162,-1.0491,0.7576,1.2729,-250.1374,-117.6183,-250.1374
32182,-0.3879,0.2476,0.3521,-250.1374,-178.6794,-250.1374
32202,-0.0857,0.2236,-0.2227,-250.1374,-178.7023,-250.1374
32222,0.4329,-0.2039,-0.688,-250.1374,-181.9542,-242.8168
32242,0.7173,-0.7249,-1.0239,-250.1374,-154.4657,-186.2595
32262,0.8091,-1.2031,-1.1245,-250.1374,-123.5496,-235.6336
32282,1.2595,-1.8376,-1.781,-250.1374,-82.7405,-211.5114
32302,1.0156,-1.5671,-1.5945,-143.2137,-76.8015,-103.2672
32322,1.4202,-1.2815,-1.5691,24.4656,-69.3435,-17.6718
32342,1.6187,-1.4001,-1.3884,119.7557,14.2443,102.1908
32362,0.6086,-1.1433,-0.7471,209.313,5.4198,247.3053
32382,1.0894,-1.3188,-1.0039,250.1298,-25.0458,199.3969
32402,0.8879,-0.9775,-0.9912,250.1298,7.0763,174.2901
32422,0.2837,-0.5718,-0.375,250.1298,64.6336,96.2901
32442,0.3206,-0.3315,-0.4287,250.1298,207.687,80.626
32462,0.0381,-0.7107,-0.0344,250.1298,250.1298,141.687
32482,-0.4231,-0.5598,0.2588,250.1298,172.5267,135.229
32502,-0.3638,-0.3206,0.4561,250.1298,124.626,111.1527
32522,-0.4893,0.2043,0.6479,250.1298,174.0992,108.7863
32542,-0.8835,0.5576,1.2195,241.8168,250.1298,115.7023
32562,-1.7935,0.991,1.9999,90.0763,155.3282,44.7634
32582,-1.7446,1.1213,1.9999,-87.4427,-12.6947,-97.458
32602,-1.1743,0.8594,1.8777,-232.7786,-97.8015,-186.5649
32622,-1.283,0.6804,1.1108,-250.1374,-144.5725,-226.7099
32642,-1.0173,0.6863,0.4604,-250.1374,-209.9542,-250.1374
32662,-0.2043,-0.24,-0.4976,-250.1374,-247.6183,-245.3893
32682,0.3501,-0.7454,-0.8557,-250.1374,-250.1374,-250.1374
32702,0.8206,-0.7749,-1.073,-250.1374,-239.0687,-242.374
32722,1.0227,-0.6472,-1.2371,-250.1374,-194.6183,-157.855
32742,1.1401,-0.8999,-1.3054,-236.7328,-155.1069,-30.4504
32762,1.1387,-1.7446,-1.3572,-132.916,-132.4809,24.9542
32782,1.4712,-1.7205,-1.3523,31.3893,-107.145,64.8473
32802,1.5627,-2,-1.6582,93.8626,-54.9771,76.9847
32822,1.4854,-1.6443,-1.4954,246.374,-0.0458,105.5573
32842,1.0146,-1.2544,-1.1384,250.1298,74.3817,125.6794
32862,0.8503,-1.3245,-1.1731,250.1298,132.5878,84.1145
32882,0.5476,-0.9558,-1.313,250.1298,201.8244,84.5649
32902,-0.1709,-0.3259,-0.7917,250.1298,239.9847,157.4962
32922,-0.5925,0.5742,0.0112,250.1298,177.9084,140.6107
32942,-0.6328,0.6567,0.5679,250.1298,214.4427,77.5343
32962,-1.5161,0.7158,1.6187,196.2977,188.8626,-88.4046
32982,-1.8591,1.2461,1.9999,14.8779,143.0153,-197.4122
33002,-1.7654,1.3096,1.9999,-167.2519,61.7557,-187.4427
33022,-1.615,0.3503,1.9999,-250.1374,-51.0229,-173.4504
33042,-1.2974,-0.3325,1.219,-250.1374,-159.771,-217.6718
33062,-0.5471,-0.3411,0.5098,-250.1374,-230.2519,-250.1374
33082,-0.2974,-0.4128,-0.01,-250.1374,-249.458,-250.1374
33102,-0.2322,-0.1716,0.2078,-250.1374,-250.1374,-232.4962
33122,0.7229,-0.8374,-1.0173,-241.7405,-250.1374,-212.0153
33142,1.4382,-1.1414,-1.406,-179.8015,-243.0916,-123.4351
33162,1.2388,-1.0259,-1.1531,-118.6031,-193.9237,-82.6031
33182,1.7627,-0.7341,-1.2988,-117.3588,-148.2672,-120.2672
33202,1.9999,-1.0537,-1.7434,-47.6183,-42.5496,-62.1756
33222,1.9999,-1.3,-1.5076,78.084,46.8321,61.5038
33242,1.7056,-0.9211,-1.1348,181.7939,93.9695,129.6641
33262,1.3252,-0.6216,-0.7485,193,123.3893,237.8855
33282,1.4165,-0.8232,-0.9771,233.4733,175.4809,242.4886
33302,1.0637,-0.7632,-1.0681,250.1298,250.1298,229.3282
33322,0.0632,-0.1855,-0.7708,250.1298,250.1298,234.4809
33342,-0.8367,0.2544,0.2087,250.1298,250.1298,238.2824
33362,-0.7087,0.2466,0.4192,174.4962,250.1298,200.3359
33382,-1.9956,-0.0923,1.0735,141.8473,250.1298,23.1985
33402,-2,0.1267,1.9999,8.0687,142.6336,-206.9084
33422,-2,0.3074,1.7998,-129.7786,38.7176,-250.1374
33442,-1.4609,0.0432,1.3955,-199.1603,-64.9237,-217.2214
33462,-1.342,-0.5789,0.7839,-219.5649,-189.3893,-195.9924
33482,-0.5786,-0.531,-0.094,-250.1374,-250.1374,-247.0992
33502,-0.3633,-0.4731,-0.2996,-202.4275,-250.1374,-250.1374
33522,0.1255,-0.2896,-0.8142,-221.1603,-250.1374,-212.6183
33542,0.915,-0.7039,-1.4763,-177.7863,-250.1374,-158.1527
33562,1.9999,-1.2788,-1.9688,-159.2366,-250.1374,-192.3588
33582,1.9999,-0.7371,-1.8699,-74.9618,-86.5802,-122.2901
33602,1.8276,-0.6975,-1.0647,-32.5725,-2.8702,-70.0458
33622,1.8496,-1.0791,-1.0776,50.4427,13.3817,99.5191
33642,1.7151,-1.1848,-1.0103,135.8626,46.3435,193.2672
33662,1.9077,-0.7659,-1.1091,219.1069,153.4809,250.1298
33682,1.5334,-0.7771,-1.083,250.1298,250.1298,247.0076
33702,0.3499,-0.3257,-0.613,250.1298,250.1298,98.4122
33722,-0.2229,-0.1909,-0.2656,171.2977,250.1298,-5.5573
33742,-1.5583,-0.2161,0.3618,80.313,250.1298,-21.8015
33762,-1.9607,-0.4092,1.1345,-35.9008,216.9389,-33.9924
33782,-1.8074,-0.303,1.3813,-51.3053,146.626,-81.1908
33802,-1.7417,-0.1946,1.5696,-121.1679,30.084,-132.4046
33822,-1.2292,-0.4255,0.9868,-162.1985,-105.5802,-119.4122
33842,-1.0933,-0.6467,0.4983,-137.6488,-240.0076,-109.2977
33862,-0.4219,-0.2878,-0.313,-186.7328,-250.1374,-121.229
33882,-0.0889,-0.5579,-0.4778,-145.4427,-250.1374,-92.8015
33902,0.2512,-0.7869,-0.9646,-149.7023,-250.1374,-86.3511
33922,1.0474,-1.2432,-1.4998,-197.4427,-250.1374,-250.1374
33942,1.9999,-0.5972,-1.8931,-135.5878,-161.0992,-250.1374
33962,1.9999,-0.427,-1.5078,-59.4962,-0.6565,-151.6183
33982,1.6423,-0.6414,-1.0618,8.9924,-28.6336,-31.8244
34002,1.9999,-0.5415,-1.2915,86.6336,-19.6641,142.0992
34023,1.9999,-0.3359,-1.1145,142.2748,63.6565,250.1298
34043,1.9541,-0.1421,-0.8972,162.0382,176.3435,250.1298
34063,1.3899,-0.2493,-0.7214,132.8015,250.1298,148.458
34083,0.9724,-0.3401,-0.7383,114.5725,250.1298,165.9084
34103,-0.4033,-0.5544,-0.5798,120.3817,250.1298,175.7099
34123,-0.9805,-0.6924,-0.1389,103.1756,250.1298,182.4657
34143,-1.3149,-0.8477,0.2588,97.6031,250.1298,198.8321
34163,-1.5588,-0.7708,0.7397,74.7863,152.7252,149.0458
34183,-1.8391,-0.5913,1.165,21.229,24.1756,-10.3969
34203,-1.6538,-0.5332,1.0405,-49.4656,-90.9618,-162.0992
34223,-1.3792,-0.6499,0.7078,-78.1374,-162,-224.7328
34243,-1.104,-0.2754,0.3264,-80.1527,-250.1374,-250.1374
34263,-0.6475,-0.1421,-0.0908,-101.1603,-250.1374,-250.1374
