timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
24341,-0.0083,-0.0308,1.2363,-1.1603,-2.0611,3.0611
24361,-0.0098,-0.0239,1.238,-1.2214,-2.1298,3.2519
24381,-0.0039,-0.0225,1.2388,-1.4733,-2.5115,3.4351
24401,-0.0017,-0.0212,1.248,-2.5649,-2.916,3.2443
24421,0.0032,-0.0256,1.2422,-2.2748,-3.2748,3.2901
24441,0.0159,-0.0256,1.2305,-2.8321,-3.0076,3.4656
24461,0.0154,-0.0261,1.2292,-2.8397,-3.0229,3.2443
24481,0.0186,-0.0308,1.2297,-2,-2.3511,3.3435
24501,0.0217,-0.0269,1.2156,-0.7328,-1.7634,3.0611
24521,0.0247,-0.021,1.23,0.8779,-0.6947,3.6565
24541,0.0137,-0.019,1.228,1.5649,-0.6107,3.4504
24561,0.0183,-0.0205,1.2366,2.2977,-0.0153,3.8092
24581,0.0037,-0.0193,1.2383,1.4198,-0.6183,3.458
24601,-0.0012,-0.0193,1.2446,0.3206,-1.5802,3.4962
24621,-0.0061,-0.0222,1.2419,-0.2977,-1.9542,3.4504
24641,-0.0034,-0.0188,1.2395,-0.7939,-2.084,3.3664
24661,-0.0073,-0.021,1.2319,-1.1221,-2.2595,3.2977
24681,-0.0002,-0.0295,1.2358,-0.8244,-1.9695,3.1985
24701,-0.0042,-0.0208,1.2336,-0.6794,-1.5954,3.3817
24721,-0.0073,-0.0266,1.2522,-0.4809,-1.458,3.5191
24741,0,-0.0237,1.2312,0.0076,-1.1908,3.5725
24761,-0.002,-0.0234,1.2319,0.2061,-0.8473,3.5115
24781,0.0088,-0.0259,1.2324,0.1832,-1.1908,3.4275
24801,0.0034,-0.0276,1.2124,0.1832,-1.0916,3.4733
24821,0.0066,-0.0198,1.2246,0.3282,-1.3969,3.5038
24841,0.009,-0.019,1.2261,0.374,-1.313,3.5878
24861,0.0193,-0.0154,1.2358,0.1298,-1.1374,3.5115
24881,0.0032,-0.0234,1.2285,0.2443,-1.6641,3.2137
24901,-0.0059,-0.0166,1.2368,0.2595,-1.5954,2.5496
24921,0.0024,-0.0247,1.2327,0.2748,-2.1069,2.626
24941,0.0105,-0.0229,1.2178,-0.0687,-1.8397,3.2748
24961,0.0007,-0.0278,1.2271,0.1221,-2.1756,3.5573
24981,-0.0042,-0.0278,1.2319,-0.0763,-2.0382,3.5267
25001,-0.0027,-0.0198,1.2363,-0.229,-2.0382,3.2901
25021,-0.0044,-0.0227,1.2324,-0.6489,-1.084,3.6031
25041,-0.0129,-0.0222,1.2324,-0.7023,-1.5802,3.0763
25061,0.0085,-0.0229,1.2256,-0.2672,-1.5115,2.5725
25081,-0.0029,-0.0239,1.2275,-0.4351,-1.8168,2.8931
25101,0.0002,-0.0303,1.2405,-0.5878,-2.0534,3.6412
25121,-0.002,-0.0298,1.2329,-0.2901,-1.771,3.6489
25141,0.0117,-0.0161,1.2327,-0.4046,-1.3511,3.7634
25161,0.0122,-0.0205,1.2349,-0.374,-1.6336,3.5725
25181,-0.0291,0.0571,1.417,-2.1374,-1.9924,3.3817
25201,0.002,-0.0183,1.2363,-0.771,-2.0305,3.1908
25221,-0.002,-0.0154,1.2434,-0.5267,-1.9542,2.5573
25241,-0.0151,-0.0154,1.23,-0.1908,-1.8092,0.9924
25261,0.0095,-0.0129,1.2366,-0.3893,-2.2061,-1.3206
25281,-0.002,-0.0098,1.2446,-0.4962,-2.0153,-1.0534
25301,0.0173,-0.0432,1.2363,-0.3435,-2.0229,-0.2366
25321,0.0244,-0.0161,1.2332,-0.3282,-2.4427,0.9695
25341,-0.01,-0.009,1.2388,-0.2977,-2.3511,0.4733
25361,-0.0029,-0.0544,1.2356,-0.1756,-2.4275,0.0534
25381,-0.0364,-0.0125,1.2505,-0.6183,-2.1221,0.2214
25401,-0.0168,0.0198,1.2285,-0.2061,-1.6489,0.4198
25421,0.0198,0.0105,1.2458,-0.2748,-2.2672,1.0611
25441,-0.0071,-0.0115,1.23,-0.2748,-1.4275,1.1069
25461,-0.01,-0.0244,1.2542,-0.5878,-2.0611,1.5191
25481,0.0071,-0.0134,1.2324,-0.313,-2.0992,2.1908
25501,-0.0137,-0.0005,1.2183,-0.1603,-1.3435,2.3664
25521,-0.0005,-0.0276,1.2434,-0.8702,-1.6107,2.1908
25541,0.022,-0.0264,1.2073,-0.7252,-1.6794,2.8168
25561,0.012,-0.0161,1.2476,-0.8015,-1.6489,2.9924
25581,0.0188,-0.0212,1.2424,-0.8092,-1.855,3.1145
25601,0.0203,-0.0193,1.24,-0.5954,-1.8244,3.4809
25621,0.0012,-0.0173,1.2366,-0.4046,-1.9084,2.8702
25641,0.0071,-0.01,1.2346,-0.4885,-1.6412,2.4962
25661,-0.0037,-0.0127,1.2312,-0.5954,-2.1374,2.8626
25681,0.0076,-0.0115,1.2297,-0.7557,-1.6107,3.1221
25701,-0.0061,-0.0222,1.2261,-0.6947,-2.3206,3.4733
25721,-0.0024,-0.0215,1.2161,-0.3969,-1.8473,3.3588
25741,-0.0039,-0.022,1.2236,-0.5725,-1.8855,3.3435
25761,-0.0125,-0.0156,1.2415,-0.5267,-2.5725,3.2672
25781,-0.0176,-0.0117,1.2427,-0.3588,-1.9389,1.3053
25801,0.0149,-0.0215,1.2246,-0.145,-1.8779,0.0076
25821,-0.0142,-0.0129,1.2297,-0.4046,-1.6183,0.7786
25841,0.0051,-0.0222,1.2236,-0.6947,-1.7557,1.2748
25861,0.0007,-0.0178,1.2214,-0.5191,-1.6183,1.4275
25881,0.0061,-0.02,1.2446,-0.542,-1.3053,2.1145
25901,0.0051,-0.0117,1.2441,-0.687,-1.7786,2.5802
25921,0.0046,-0.0105,1.2222,-0.8779,-2.1679,2.458
25941,0.012,-0.0151,1.2395,-0.5802,-1.5573,2.6565
25961,0.01,-0.0137,1.2405,-0.8855,-1.458,2.458
25981,0.0029,-0.0146,1.2375,-0.6031,-1.7099,2.4198
26001,-0.0078,-0.0154,1.2483,-0.313,-1.8168,2.7939
26021,-0.0029,-0.0178,1.2297,-0.6336,-1.7481,3.1374
26041,-0.0071,-0.0149,1.2329,-0.626,-1.855,3.3588
26061,-0.0032,-0.0208,1.2329,-0.7099,-1.7405,3.4351
26081,-0.0066,-0.022,1.2205,-0.6336,-1.916,3.4275
26101,-0.0071,-0.0261,1.2205,-0.8702,-1.8168,3.4198
26121,-0.0112,-0.0247,1.2161,-0.687,-1.855,3.3893
26141,-0.0061,-0.0254,1.2224,-0.9466,-1.5573,3.5344
26161,-0.0042,-0.0161,1.2249,-0.8092,-1.7176,3.5191
26181,0.0012,-0.0242,1.2332,-0.5878,-1.5267,3.3893
26201,-0.0015,-0.0254,1.2319,-0.7481,-1.4656,3.4122
26221,0.0024,-0.02,1.2427,-0.5267,-1.7557,3.4885
26241,-0.0054,-0.0234,1.2437,-0.855,-1.9466,3.4198
26261,0.0073,-0.0232,1.2314,-0.8473,-1.5267,3.5267
26281,0.0085,-0.0149,1.25,-0.8397,-1.8626,3.313
26301,0.0103,-0.0137,1.2388,-0.9008,-2.0992,3.1145
26321,0.0042,-0.0134,1.2356,-0.7328,-2.0305,3.4809
26341,0.0042,-0.0139,1.2412,-1.0687,-2.2214,3.2901
26361,0.0083,-0.0225,1.2434,-0.7863,-1.8702,3.4351
26381,0.0059,-0.0273,1.2334,-0.687,-2.084,3.4351
26401,0.001,-0.0234,1.2244,-0.4351,-2.3664,3.4351
26421,0.0049,-0.0181,1.2383,-0.5954,-2.0382,3.313
26441,-0.0046,-0.022,1.2358,-0.6947,-2.0611,3.458
26461,0.0039,-0.0261,1.2207,-0.4733,-2.145,3.4427
26481,-0.0024,-0.0259,1.2263,-0.5115,-1.855,3.6794
26501,-0.0027,-0.0217,1.2183,-0.7405,-1.5267,3.4351
26521,-0.0088,-0.0242,1.2341,-0.4275,-1.8321,3.5038
26541,0.002,-0.0164,1.231,-0.3206,-1.5802,3.5038
26561,0.0151,-0.0183,1.2329,-0.5802,-1.5725,3.4351
26581,0.0105,-0.0156,1.2344,-0.6031,-2.3511,3.4046
26601,0.0017,-0.0225,1.2429,-0.7786,-2.2824,3.6031
26621,0.0139,-0.0208,1.2329,-1.0382,-2.0611,3.2748
26641,0.0129,-0.0188,1.2366,-0.7099,-2.0305,3.2443
26661,0.0093,-0.0139,1.2454,-0.6031,-1.9847,3.3664
26681,0.0015,-0.0139,1.2456,-0.6107,-1.8015,3.3359
26701,0.0083,-0.0203,1.2393,-0.4046,-2.1908,3.3206
26721,0.0051,-0.0208,1.229,-0.4885,-2.0611,3.4046
26741,0.0002,-0.0229,1.24,-0.5573,-2.0076,3.7252
26761,0.0029,-0.0127,1.2412,-0.5649,-2.2061,3.2901
26781,0.0029,-0.0168,1.2314,-0.3893,-2.2519,3.2977
26801,-0.0063,-0.0129,1.2212,-0.6794,-2.1374,3.1985
26821,-0.0029,-0.0173,1.2395,-0.9695,-2.4504,3.458
26841,0.0007,-0.0217,1.231,-0.8855,-2.1985,3.3893
26861,-0.0029,-0.0273,1.2354,-0.6107,-1.855,3.0458
26881,0.0076,-0.0168,1.2378,-0.6718,-2.0076,3.1527
26901,0,-0.0151,1.2241,-0.5038,-1.8244,3.3359
26921,0.0063,-0.021,1.2317,-0.6794,-2.0916,3.374
26941,0.01,-0.009,1.2368,-0.6641,-1.855,3.3588
26961,0.0085,-0.0178,1.2476,-0.9847,-1.6718,3.374
26981,0.0037,-0.0247,1.2437,-0.7557,-1.4809,3.5344
27001,0.0071,-0.0212,1.231,-0.6794,-1.626,3.0916
27021,0.0183,-0.0173,1.2288,-0.8168,-1.8397,3.1527
27041,0.0085,-0.0083,1.251,-0.4733,-1.916,3.229
27061,0.0171,-0.0168,1.2319,-0.5649,-1.7863,3.2672
27081,0.0063,-0.0151,1.2205,-0.5802,-1.4427,3.4504
27101,0.0081,-0.0205,1.2361,-0.6794,-1.7939,3.1832
27121,-0.0068,-0.0151,1.2319,-0.7252,-1.9695,3.2748
27141,-0.0054,-0.009,1.2393,-0.687,-2.0076,3.2214
27161,-0.0012,-0.0178,1.2312,-0.8244,-2.2595,3.5344
27181,0.0024,-0.0234,1.22,-0.7252,-1.5649,3.2366
27201,-0.0022,-0.0205,1.2222,-0.4809,-1.6489,3.4198
27221,-0.0039,-0.0261,1.22,-0.6641,-1.6031,3.1908
27241,-0.0117,-0.0217,1.2363,-0.4962,-1.5573,3.542
27261,0.0039,-0.0203,1.2432,-0.8244,-1.7405,3.4046
27281,0.0046,-0.0229,1.209,-0.3893,-1.542,3.5802
27301,0.0137,-0.0164,1.2188,-0.687,-1.771,3.3588
27321,0.0051,-0.0081,1.2339,-0.771,-2.0687,3.542
27341,0.0085,-0.0125,1.2412,-0.7786,-1.5344,3.4275
27361,-0.0017,-0.0161,1.239,-0.8397,-1.7405,3.5115
27381,0,-0.0161,1.2329,-0.771,-1.9084,3.5344
27401,0.0134,-0.0137,1.2307,-0.8244,-1.9008,3.6107
27421,0,-0.0156,1.2527,-0.8168,-1.855,3.3969
27441,0.0083,-0.0173,1.2415,-0.5496,-2.0153,3.4809
27461,-0.0076,-0.0173,1.231,-0.5038,-2.0534,3.2519
27481,0.0024,-0.021,1.2324,-0.687,-2.0076,3.4198
27501,-0.0176,-0.0212,1.2415,-0.5649,-1.8931,3.4962
27521,-0.0022,-0.0151,1.2249,-0.7176,-1.9313,3.5191
27541,-0.0046,-0.0242,1.2297,-0.7023,-1.916,3.4962
27561,-0.0066,-0.0203,1.2397,-0.7023,-2.0534,3.626
27581,-0.0037,-0.0242,1.2273,-0.9389,-1.687,3.4504
27601,-0.0044,-0.0261,1.2378,-0.7786,-1.9771,3.4275
27621,-0.0017,-0.0227,1.2339,-0.7786,-1.9084,3.3206
27641,-0.0027,-0.0227,1.2368,-0.5191,-1.9542,3.3053
27661,0.0051,-0.0286,1.229,-0.5496,-1.8015,3.542
27681,0.0115,-0.0132,1.2344,-0.771,-1.7099,3.4885
27701,0.009,-0.0161,1.2346,-0.7481,-2.0534,3.5496
27721,0.0076,-0.0217,1.2327,-0.626,-1.7405,3.4275
27741,0.002,-0.0212,1.2495,-0.5573,-1.5725,3.5573
27761,0.0015,-0.0215,1.2449,-0.7328,-1.916,3.2595
27781,0.0081,-0.0222,1.2351,-0.6183,-1.6336,3.3053
27801,0.0093,-0.0205,1.2341,-0.4962,-1.8168,3.5496
27821,0,-0.0183,1.2327,-0.7481,-1.8702,3.2901
27841,0.0005,-0.0256,1.2334,-0.4351,-2.084,3.542
27861,-0.0159,-0.0193,1.2324,-0.5344,-2.0229,3.3969
27881,-0.0076,-0.0244,1.229,-0.4427,-1.5649,3.5496
27901,0.0005,-0.02,1.2332,-0.542,-1.7023,3.4122
27921,0.0039,-0.0217,1.2356,-0.4809,-1.7863,3.4046
27941,0.0095,-0.0225,1.2197,-0.5038,-1.4122,3.1985
27961,0.0078,-0.021,1.2336,-0.4656,-1.8397,3.2901
27981,0.0088,-0.0298,1.2236,-0.6031,-1.6336,3.4275
28001,0.0032,-0.0254,1.2344,-0.6107,-1.5725,3.4885
28021,0.0161,-0.0183,1.2197,-0.4427,-1.5191,3.3893
28041,0.0164,-0.0125,1.2363,-0.5878,-1.8626,3.3435
28061,0.0083,-0.0115,1.2397,-0.626,-2,3.4733
28081,0.0181,-0.0078,1.2346,-0.6947,-1.7176,3.6183
28101,0.0161,-0.0159,1.2209,-0.6565,-1.8855,3.4351
28121,0.0127,-0.0161,1.231,-0.7252,-1.9771,3.4656
28141,0.0007,-0.0154,1.2468,-0.6107,-1.7557,3.1679
28161,0.0051,-0.0083,1.2356,-0.5573,-1.6947,3.4046
28181,0.0068,-0.0151,1.2437,-0.3817,-1.8397,3.5038
28201,0.002,-0.0164,1.2419,-0.4504,-1.8168,3.3206
28221,-0.0051,-0.0183,1.2312,-0.3588,-2.3511,3.3053
28241,-0.0066,-0.0186,1.2366,-0.2366,-1.855,3.5802
28261,-0.0112,-0.019,1.2407,-0.5191,-1.7863,3.3893
28281,0.0029,-0.0122,1.241,-0.771,-1.9008,3.4885
28301,-0.0059,-0.0171,1.2346,-0.6947,-2.1603,3.5573
28321,-0.0054,-0.0208,1.2305,-0.6718,-1.5115,3.4198
28341,0.0054,-0.0198,1.2222,-0.626,-1.8702,3.4885
28361,0.0083,-0.0281,1.2202,-0.771,-1.7023,3.3282
28381,0.0073,-0.0193,1.23,-0.5954,-1.4809,3.4198
28401,0.0034,-0.0132,1.2407,-0.8779,-1.4427,3.4046
28421,0.0095,-0.0078,1.2573,-0.8092,-1.5954,3.6565
28441,0.0105,-0.0095,1.2275,-0.6947,-1.687,3.3664
28461,0.0134,-0.0203,1.2354,-0.5802,-1.8626,3.4962
28481,0.0071,-0.0208,1.2273,-0.5954,-1.771,3.5267
28501,0.0005,-0.0222,1.2292,-0.7557,-1.8473,3.3969
28521,-0.009,-0.0088,1.2346,-0.6641,-1.8931,3.3664
28541,0.0017,-0.0144,1.2412,-0.3893,-2.1069,3.4198
28561,0.001,-0.0203,1.2378,-0.5802,-1.9771,3.5496
28581,-0.0042,-0.0208,1.2388,-0.6183,-1.687,3.4656
28601,-0.0098,-0.0173,1.2288,-0.7328,-2.0534,3.5267
28621,-0.0056,-0.021,1.2344,-0.7863,-1.8015,3.4962
28641,-0.0042,-0.0203,1.2346,-0.8626,-1.855,3.4198
28661,0.0024,-0.0205,1.241,-0.9084,-1.6718,3.4809
28681,0.0068,-0.0176,1.2405,-0.7863,-1.8244,3.4656
28701,0.0071,-0.0193,1.2341,-0.8931,-1.4504,3.4198
28721,0.0012,-0.0166,1.2432,-0.8321,-1.7405,3.4198
28741,0.0105,-0.0242,1.2451,-0.8626,-1.3435,3.3969
28761,0.0002,-0.0198,1.2336,-0.7634,-1.6641,3.374
28781,0.0073,-0.0195,1.2695,-1,-1.9466,3.3435
28801,0.0093,-0.0173,1.2471,-0.9008,-1.8397,3.4427
28821,0.011,-0.0105,1.2371,-0.7099,-1.7023,3.229
28841,0.0066,-0.0146,1.2532,-0.8092,-2.1298,3.4275
28861,0,-0.0176,1.25,-0.8626,-2.1527,3.2977
28881,0.0056,-0.019,1.2385,-0.8473,-1.9542,3.4733
28901,-0.0054,-0.0171,1.2395,-0.687,-2.0076,3.4351
28921,-0.0037,-0.0129,1.2334,-0.6183,-2.1603,3.3969
28941,-0.0037,-0.0183,1.2219,-0.5573,-1.6947,3.2595
28961,-0.0022,-0.02,1.2393,-0.5191,-2.0305,3.3282
28981,-0.002,-0.0225,1.2344,-0.5038,-1.7481,3.4046
29001,-0.002,-0.021,1.2466,-0.687,-1.7863,3.3664
29021,0.0012,-0.0249,1.2183,-0.5344,-1.6794,3.458
29041,-0.0039,-0.0176,1.2524,-0.7481,-1.916,3.3893
29061,-0.0012,-0.019,1.2463,-0.9618,-2.1603,3.5267
29081,0.0095,-0.0188,1.24,-0.7328,-1.7328,3.4504
29101,0.011,-0.012,1.2349,-0.5573,-2.0382,3.374
29121,0.0059,-0.0215,1.2253,-0.7405,-2.0992,3.458
29141,0.0066,-0.0237,1.2515,-0.9466,-2.1298,3.229
29161,0.0012,-0.0156,1.2517,-0.7176,-1.9847,3.2824
29181,0.0146,-0.0151,1.2434,-0.8015,-1.7786,3.1832
29201,0.0066,-0.0229,1.2344,-0.5573,-1.9542,3.3817
29221,0.0066,-0.0132,1.2378,-0.5267,-1.8244,3.3664
29241,-0.0054,-0.0173,1.2354,-0.4122,-1.9466,3.2519
29261,0.0105,-0.0188,1.2317,-0.5954,-1.5267,3.4351
29281,0.0027,-0.0264,1.2161,-0.313,-2.2901,3.4351
29301,-0.0066,-0.0122,1.2388,-0.5802,-2.1603,3.4885
29321,-0.0042,-0.0217,1.2363,-0.7328,-2.2595,3.2366
29341,-0.0015,-0.0193,1.2297,-0.6641,-1.9313,3.4351
29361,0.0083,-0.0293,1.2173,-0.7023,-1.7252,3.458
29381,0.0027,-0.0227,1.2346,-0.7328,-1.7557,3.4885
29401,0.0015,-0.0146,1.2363,-0.6947,-1.6718,3.2748
29421,0.0068,-0.0239,1.2336,-0.8397,-1.313,3.4504
29441,0.0032,-0.0188,1.228,-0.8092,-1.7557,3.3511
29461,0.0154,-0.0137,1.2319,-0.9313,-1.7252,3.3817
29481,0.0095,-0.0195,1.231,-0.8168,-1.5496,3.4046
29501,0.0142,-0.0188,1.2539,-0.5954,-1.6565,3.5191
29521,0.0125,-0.0161,1.2336,-0.8321,-1.9084,3.3893
29541,0.0073,-0.0154,1.24,-0.4962,-1.7405,3.4427
29561,0.0137,-0.0122,1.2212,-0.3893,-1.8015,3.5115
29581,0.0076,-0.0151,1.2305,-0.4427,-1.5878,3.2672
29601,-0.0063,-0.0212,1.2288,-0.4885,-1.4962,3.4733
29621,0.0044,-0.019,1.2302,-0.771,-1.9695,3.458
29641,-0.0044,-0.02,1.2329,-0.5878,-1.7557,3.4046
29661,-0.0042,-0.0132,1.2224,-0.6565,-1.8321,3.458
29681,-0.0122,-0.0181,1.2427,-0.7481,-2.0687,3.3893
29701,-0.0034,-0.0132,1.228,-0.5954,-1.6489,3.4122
29721,0.0037,-0.0193,1.2285,-0.7939,-1.6565,3.2748
29741,0.0029,-0.0183,1.2129,-0.6794,-1.5725,3.2443
29761,0.0015,-0.0203,1.2371,-0.8626,-1.7328,3.3359
29781,0.0095,-0.0156,1.2346,-0.9466,-1.4656,3.3969
29801,0.0068,-0.0132,1.2327,-0.7786,-1.7023,3.3893
29821,0.0183,-0.0103,1.2346,-0.9084,-1.626,3.3664
29841,0.002,-0.0149,1.2468,-0.7328,-1.6107,3.5344
29861,0.01,-0.0203,1.2319,-0.5725,-1.5878,3.3053
29881,0.0032,-0.0149,1.2241,-0.5802,-1.9618,3.4962
29901,-0.0042,-0.0134,1.2344,-0.8168,-1.8321,3.4351
29921,0.0024,-0.0146,1.2297,-0.5649,-2.0076,3.4809
29941,0.0002,-0.0181,1.2363,-0.6183,-1.8931,3.5954
29961,0.0015,-0.0176,1.2188,-0.7176,-1.8015,3.4122
29981,-0.0073,-0.0234,1.2224,-0.626,-1.8015,3.5496
30001,-0.0063,-0.0164,1.239,-0.8779,-2.0153,3.3511
30021,-0.0054,-0.0251,1.2166,-0.7023,-2.2366,3.5115
30041,-0.0012,-0.0276,1.2222,-0.6794,-1.5115,3.4504
30061,-0.0032,-0.0229,1.2339,-0.6336,-1.8244,3.2519
30081,-0.0063,-0.021,1.2378,-0.4656,-1.7328,3.4351
30101,-0.0962,-0.0481,1.2493,0.5191,-0.4046,-1.6794
30121,-0.0679,-0.0823,1.2703,0.0305,0.8015,-11.4046
30141,0.0442,0.019,1.24,-0.0458,-0.3206,-11.4275
30161,-0.25,-0.0312,1.2935,-5.7252,-5.0458,-20.7328
30181,-0.2268,-0.0715,1.4783,-32.0534,-30.3588,-48.313
30201,0.179,-0.0466,1.8142,-56.0763,-37.3817,-48.7557
30221,0.0579,-0.1284,1.9999,-74.5573,-44.0763,-25.7481
30241,-0.3271,0.0161,1.9999,-163.7634,-50.6412,-13.8015
30261,-0.3882,-0.1609,1.6179,-222.9924,-9.9542,-40.7634
30281,-0.1931,-0.1536,1.6545,-222.229,-20.9389,-61.4962
30301,-0.0139,-0.1443,1.7939,-250.1374,-42.5954,-71.5267
30321,0.083,-0.2017,1.6086,-250.1374,1.916,-74.3282
30341,0.0898,-0.1855,1.5305,-250.1374,31.7176,-88.2443
30361,0.2036,-0.0994,1.3699,-250.1374,26.3282,-94
30381,0.2124,-0.1965,1.3008,-250.1374,32.6107,-88.5496
30401,0.249,-0.1133,1.1379,-250.1374,46.3206,-79.4962
30421,0.196,-0.1658,1.0178,-250.1374,79.2824,-68.2137
30441,0.261,-0.217,0.854,-250.1374,101.2901,-80.1069
30461,0.4509,-0.2126,0.6387,-250.1374,67.313,-83.9618
30481,0.4099,-0.3281,0.532,-250.1374,37.8168,-74.4733
30501,0.2332,-0.3572,0.6294,-250.1374,33.8168,-60.3053
30521,0.2031,-0.3352,0.6431,-250.1374,56.7099,-52.0458
30541,0.2778,-0.2664,0.4084,-250.1374,71.8473,-52.0229
30561,0.4275,-0.1858,0.0891,-250.1374,75.1603,-41.8092
30581,0.4094,-0.1863,-0.1448,-250.1374,46.084,-36.2824
30601,0.4043,-0.1951,-0.4644,-250.1374,-27.2595,-36.9466
30621,0.2805,-0.272,-0.5991,-209.9389,-85.1679,-26.2824
30641,0.2551,-0.3298,-0.6304,-171.1908,-104.3435,-22.5725
30661,0.3311,-0.2893,-0.6895,-149.2748,-90.4733,-20.8626
30681,0.4702,-0.2168,-0.6782,-143.7863,-65.145,-4.1756
30701,0.4966,-0.179,-1.0432,-135.2061,-72.9389,12.2672
30721,0.4255,-0.1833,-1.5486,-88.084,-97.4733,25.3664
30741,0.4038,-0.2695,-1.8936,-10.084,-74,45.6565
30761,0.2402,-0.3303,-1.8904,51.0382,-21.7939,55.687
30781,0.2104,-0.3901,-1.8655,125.1832,10.0458,56.229
30801,0.3198,-0.394,-1.5247,203.0382,-8.0687,51.4046
30821,0.478,-0.3594,-1.2874,250.1298,-29.7557,63.5038
30841,0.4265,-0.2017,-1.1038,250.1298,-35.4656,96.4427
30861,0.2476,-0.271,-1.0945,250.1298,-0.0229,125.6718
30881,0.1201,-0.0723,-0.6389,250.1298,39.7023,132.6641
30901,0.0796,0.1938,-0.3491,250.1298,62.7557,162.0611
30921,0.1245,0.4026,-0.3857,250.1298,92.9389,207.6488
30941,-0.3687,0.7954,-0.1716,250.1298,132.5802,250.1298
30961,-0.8062,0.4314,0.7957,250.1298,114.9237,241.4657
30981,-0.6614,-0.0649,1.9999,250.1298,58.4885,194.1832
31001,-0.5618,-0.3606,1.9999,244.855,-19.626,173.229
31021,-0.6213,-0.3193,1.4568,77.4809,-45.1679,143.4122
31041,-0.9368,-0.4399,0.6982,119.1374,3.4656,104.5191
31061,-1.0959,-0.4888,1.5344,113.9313,3.3359,32.3206
31081,-0.9458,-0.543,1.9999,17.4351,23.0458,-25.4198
31101,-0.949,-0.4629,1.9999,-104.687,33.2519,-70.0611
31121,-0.8948,-0.3879,1.5571,-179.1679,61.5496,-97.313
31141,-0.8721,-0.5051,1.3499,-192.7481,87.9542,-122.771
31161,-0.9719,-0.6609,1.6653,-217.4198,51.2519,-161.7634
31181,-0.8516,-0.6143,1.6077,-250.1374,28.5573,-213.3969
31201,-0.5498,-0.282,1.1772,-250.1374,48.7176,-244.6565
31221,-0.2451,-0.3181,0.6411,-250.1374,92.1145,-239.8626
31241,-0.1646,-0.3816,0.8604,-250.1374,88.3511,-248.4122
31261,-0.0491,-0.2554,0.6636,-250.1374,31.7634,-250.1374
31281,0.1228,-0.1038,0.3191,-250.1374,-15.5191,-250.1374
31301,0.4629,0.103,-0.2136,-250.1374,-43.8244,-222.5496
31321,0.6799,0.0076,-0.4895,-250.1374,-49.8702,-152.8626
31341,0.9028,-0.0542,-0.812,-250.1374,-72.6031,-84.8168
31361,0.8584,-0.1543,-1.0557,-185.3359,-92.084,-9.5267
31381,0.7002,-0.2112,-1.3005,-104.9237,-144,42.0534
31401,0.5015,-0.3359,-1.8164,-7.5573,-148.3817,94.3817
31421,0.2683,-0.5127,-1.9529,93.4275,-100.1832,113.8473
31441,0.1777,-0.5913,-1.6726,175.0534,-22.4351,110.1756
31461,0.2227,-0.5007,-1.3057,226.5038,35.7405,120.2137
31481,0.3447,-0.3447,-1.0955,250.1298,63.2214,161.4198
31501,0.2205,-0.2671,-0.7864,250.1298,68.9695,207.9008
31521,-0.0542,-0.1211,-0.5356,250.1298,67.7405,239.313
31541,-0.4238,0.0605,-0.4897,250.1298,67.1908,250.1298
31561,-1.0869,0.0984,-0.0256,250.1298,64.7405,247.0992
31581,-1.2581,-0.3113,1.0308,250.1298,91.7328,182.7099
31601,-1.1089,-0.376,0.8318,250.1298,159.4122,94.2595
31621,-0.9934,-0.2388,0.6384,250.1298,199.5038,51.6412
31641,-0.7759,-0.2952,1.5518,250.1298,116.3053,47.9695
31661,-0.4624,-0.2573,1.9999,250.1298,-11.1756,56.8397
31681,-0.4041,-0.3235,1.9999,93.771,-16.5038,81.1069
31701,-0.7493,-0.28,1.7424,-6.2824,5.3282,94.5191
31721,-1.1477,-0.406,1.3789,-27.8473,-41.2901,63.0763
31741,-1.3298,-0.4475,1.52,-53.0534,-88.2595,12.5267
31761,-1.4041,-0.554,1.8359,-119.5954,-81.5802,-45.5496
31781,-1.3867,-0.5034,1.8049,-211.6718,-54.2748,-111.9084
31801,-1.2095,-0.415,1.511,-250.1374,-27.4046,-169.6107
31821,-0.9937,-0.4539,1.3743,-250.1374,-29.3511,-223.855
31841,-0.7532,-0.3035,1.2258,-250.1374,-74.0458,-250.1374
31861,-0.5208,-0.0244,1.083,-250.1374,-88.3664,-250.1374
31881,-0.0781,0.2891,0.3433,-250.1374,-37.1374,-250.1374
31901,0.2034,0.1748,-0.012,-250.1374,3.1679,-212.3435
31921,0.2761,0.1746,-0.2034,-250.1374,-40.6031,-181.9771
31941,0.4773,-0.0039,-0.9727,-250.1374,-106.9084,-148.3282
31961,0.531,-0.1548,-1.2207,-240.3969,-143.542,-95.1527
31981,0.5381,-0.2646,-1.3247,-144.0763,-166.4962,-39.9618
32001,0.4502,-0.3518,-1.4446,-61.687,-152.2137,9.6031
32022,0.2991,-0.4673,-1.5662,6.1679,-96.4351,49.6336
32042,0.0779,-0.5876,-1.7366,73.0229,-47.1221,51.6641
32062,0.0959,-0.5464,-1.7065,165.916,-1.9542,50.3588
32082,0.2266,-0.4304,-1.3787,250.1298,23.8702,63.9618
32102,0.3303,-0.2869,-1.134,250.1298,57.3969,107.0687
32122,0.1921,-0.0994,-0.8718,250.1298,89.9771,159.8015
32142,-0.3105,-0.1799,-0.4841,250.1298,102.1298,173.7939
